"doc_id","source_table","title","rule_title","event_time","release_time","ingest_time","is_chunked","chunk_id","total_chunks","original_doc_id","text","source_url","created_at","updated_at"
"policy:156:chunk:4","policy","中华人民共和国拍卖法 (第5部分)","中华人民共和国拍卖法","1997-01-01","2020-12-10","2024-01-19 14:22:59","1","6","7","policy:156","实。拍卖人接受委托的，应当与委托人签订书面委托拍卖合同。第四十三条 拍卖人认为需要对拍卖标的进行鉴定的，可以进行鉴定。鉴定结论与委托拍卖合同载明的拍卖标的状况不相符的，拍卖人有权要求变更或者解除合同。第四十四条 委托拍卖合同应当载明以下事项：（一）委托人、拍卖人的姓名或者名称、住所；（二）拍卖标的的名称、规格、数量、质量；（三）委托人提出的保留价；（四）拍卖的时间、地点；（五）拍卖标的交付或者转移的时间、方式；（六）佣金及其支付的方式、期限；（七）价款的支付方式、期限；（八）违约责任；（九）双方约定的其他事项。第二节　拍卖公告与展示第四十五条 拍卖人应当于拍卖日七日前发布拍卖公告。第四十六条 拍卖公告应当载明下列事项：（一）拍卖的时间、地点；（二）拍卖标的；（三）拍卖标的展示时间、地点；（四）参与竞买应当办理的手续；（五）需要公告的其他事项。第四十七条 拍卖公告应当通过报纸或者其他新闻媒介发布。第四十八条 拍卖人应当在拍卖前展示拍卖标的，并提供查看拍卖标的的条件及有关资料。拍卖标的的展示时间不得少于两日。第三节　拍卖的实施第四十九条 拍卖师应当于拍卖前宣布拍卖规则和注意事项。第五十条 拍卖标的无保留价的，拍卖师应当在拍卖前予以说明。拍卖标的有保留价的，竞买人的最高应价未达到保留价时，该应价不发生效力，拍卖师应当停止拍卖标的的拍卖。第五十一条 竞买人的最高应价经拍卖师落槌或者以其他公开表示买定的方式确认后，拍卖成交。第五十二条 拍卖成交后，买受人和拍卖人应当签署成交确认书。第五十三条 拍卖人进行拍卖时，应当制作拍卖笔录。拍卖笔录应当由拍卖师、记录人签名；拍卖成交的，还应当由买受人签名。第五十四条 拍卖人应当妥善保管有关业务经营活动的完整账簿、拍卖笔录和其他有关资料。前款规定的账簿、拍卖笔录和其他有关资料的保管期限，自委托拍卖合同终止之日起计算，不得少于五年。","https://www.shggzy.com/zhfgfl/231485","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:156:chunk:5","policy","中华人民共和国拍卖法 (第6部分)","中华人民共和国拍卖法","1997-01-01","2020-12-10","2024-01-19 14:22:59","1","6","7","policy:156","的，还应当由买受人签名。第五十四条 拍卖人应当妥善保管有关业务经营活动的完整账簿、拍卖笔录和其他有关资料。前款规定的账簿、拍卖笔录和其他有关资料的保管期限，自委托拍卖合同终止之日起计算，不得少于五年。第五十五条 拍卖标的需要依法办理证照变更、产权过户手续的，委托人、买受人应当持拍卖人出具的成交证明和有关材料，向有关行政管理机关办理手续。第四节　佣金第五十六条 委托人、买受人可以与拍卖人约定佣金的比例。委托人、买受人与拍卖人对佣金比例未作约定，拍卖成交的，拍卖人可以向委托人、买受人各收取不超过拍卖成交价百分之五的佣金。收取佣金的比例按照同拍卖成交价成反比的原则确定。拍卖未成交的，拍卖人可以向委托人收取约定的费用；未作约定的，可以向委托人收取为拍卖支出的合理费用。第五十七条 拍卖本法第九条规定的物品成交的，拍卖人可以向买受人收取不超过拍卖成交价百分之五的佣金。收取佣金的比例按照同拍卖成交价成反比的原则确定。拍卖未成交的，适用本法第五十六条第三款的规定。第五章　法律责任第五十八条 委托人违反本法第六条的规定，委托拍卖其没有所有权或者依法不得处分的物品或者财产权利的，应当依法承担责任。拍卖人明知委托人对拍卖的物品或者财产权利没有所有权或者依法不得处分的，应当承担连带责任。第五十九条 国家机关违反本法第九条的规定，将应当委托财产所在地的省、自治区、直辖市的人民政府或者设区的市的人民政府指定的拍卖人拍卖的物品擅自处理的，对负有直接责任的主管人员和其他直接责任人员依法给予行政处分，给国家造成损失的，还应当承担赔偿责任。第六十条 违反本法第十一条的规定，未经许可从事拍卖业务的，由工商行政管理部门予以取缔，没收违法所得，并可以处违法所得一倍以上五倍以下的罚款。","https://www.shggzy.com/zhfgfl/231485","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:156:chunk:6","policy","中华人民共和国拍卖法 (第7部分)","中华人民共和国拍卖法","1997-01-01","2020-12-10","2024-01-19 14:22:59","1","6","7","policy:156","人员依法给予行政处分，给国家造成损失的，还应当承担赔偿责任。第六十条 违反本法第十一条的规定，未经许可从事拍卖业务的，由工商行政管理部门予以取缔，没收违法所得，并可以处违法所得一倍以上五倍以下的罚款。第六十一条 拍卖人、委托人违反本法第十八条第二款、第二十七条的规定，未说明拍卖标的的瑕疵，给买受人造成损害的，买受人有权向拍卖人要求赔偿；属于委托人责任的，拍卖人有权向委托人追偿。拍卖人、委托人在拍卖前声明不能保证拍卖标的的真伪或者品质的，不承担瑕疵担保责任。因拍卖标的存在瑕疵未声明的，请求赔偿的诉讼时效期间为一年，自当事人知道或者应当知道权利受到损害之日起计算。因拍卖标的存在缺陷造成人身、财产损害请求赔偿的诉讼时效期间，适用《中华人民共和国产品质量法》和其他法律的有关规定。第六十二条 拍卖人及其工作人员违反本法第二十二条的规定，参与竞买或者委托他人代为竞买的，由工商行政管理部门对拍卖人给予警告，可以处拍卖佣金一倍以上五倍以下的罚款；情节严重的，吊销营业执照。第六十三条 违反本法第二十三条的规定，拍卖人在自己组织的拍卖活动中拍卖自己的物品或者财产权利的，由工商行政管理部门没收拍卖所得。第六十四条 违反本法第三十条的规定，委托人参与竞买或者委托他人代为竞买的，工商行政管理部门可以对委托人处拍卖成交价百分之三十以下的罚款。第六十五条 违反本法第三十七条的规定，竞买人之间、竞买人与拍卖人之间恶意串通，给他人造成损害的，拍卖无效，应当依法承担赔偿责任。由工商行政管理部门对参与恶意串通的竞买人处最高应价百分之十以上百分之三十以下的罚款；对参与恶意串通的拍卖人处最高应价百分之十以上百分之五十以下的罚款。第六十六条 违反本法第四章第四节关于佣金比例的规定收取佣金的，拍卖人应当将超收部分返还委托人、买受人。物价管理部门可以对拍卖人处拍卖佣金一倍以上五倍以下的罚款。","https://www.shggzy.com/zhfgfl/231485","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:0","policy","中华人民共和国农业法 (第1部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","（1993年7月2日第八届全国人民代表大会常务委员会第二次会议通过　2002年12月28日第九届全国人民代表大会常务委员会第三十一次会议修订　根据2009年8月27日第十一届全国人民代表大会常务委员会第十次会议《关于修改部分法律的决定》第一次修正　根据2012年12月28日第十一届全国人民代表大会常务委员会第三十次会议《关于修改〈中华人民共和国农业法〉的决定》第二次修正）中华人民共和国农业法(2012修正)目 录   第一章　总 则　　第二章　农业生产经营体制　　第三章　农业生产　　第四章　农产品流通与加工　　第五章　粮食安全　　第六章　农业投入与支持保护　　第七章　农业科技与农业教育　　第八章　农业资源与农业环境保护　　第九章　农民权益保护　　第十章　农村经济发展　　第十一章　执法监督　　第十二章　法律责任　　第十三章　附 则第一章　总 则第一条 为了巩固和加强农业在国民经济中的基础地位，深化农村改革，发展农业生产力，推进农业现代化，维护农民和农业生产经营组织的合法权益，增加农民收入，提高农民科学文化素质，促进农业和农村经济的持续、稳定、健康发展，实现全面建设小康社会的目标，制定本法。第二条 本法所称农业，是指种植业、林业、畜牧业和渔业等产业，包括与其直接相关的产前、产中、产后服务。本法所称农业生产经营组织，是指农村集体经济组织、农民专业合作经济组织、农业企业和其他从事农业生产经营的组织。第三条 国家把农业放在发展国民经济的首位。农业和农村经济发展的基本目标是：建立适应发展社会主义市场经济要求的农村经济体制，不断解放和发展农村生产力，提高农业的整体素质和效益，确保农产品供应和质量，满足国民经济发展和人口增长、生活改善的需求，提高农民的收入和生活水平，促进农村富余劳动力向非农产业和城镇转移，缩小城乡差别和区域差别，建设富裕、民主、文明的社会主义新农村，逐步实现农业和农村现代","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:1","policy","中华人民共和国农业法 (第2部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","质量，满足国民经济发展和人口增长、生活改善的需求，提高农民的收入和生活水平，促进农村富余劳动力向非农产业和城镇转移，缩小城乡差别和区域差别，建设富裕、民主、文明的社会主义新农村，逐步实现农业和农村现代化。第四条 国家采取措施，保障农业更好地发挥在提供食物、工业原料和其他农产品，维护和改善生态环境，促进农村经济社会发展等多方面的作用。第五条 国家坚持和完善公有制为主体、多种所有制经济共同发展的基本经济制度，振兴农村经济。国家长期稳定农村以家庭承包经营为基础、统分结合的双层经营体制，发展社会化服务体系，壮大集体经济实力，引导农民走共同富裕的道路。国家在农村坚持和完善以按劳分配为主体、多种分配方式并存的分配制度。第六条 国家坚持科教兴农和农业可持续发展的方针。国家采取措施加强农业和农村基础设施建设，调整、优化农业和农村经济结构，推进农业产业化经营，发展农业科技、教育事业，保护农业生态环境，促进农业机械化和信息化，提高农业综合生产能力。第七条 国家保护农民和农业生产经营组织的财产及其他合法权益不受侵犯。各级人民政府及其有关部门应当采取措施增加农民收入，切实减轻农民负担。第八条 全社会应当高度重视农业，支持农业发展。国家对发展农业和农村经济有显著成绩的单位和个人，给予奖励。第九条 各级人民政府对农业和农村经济发展工作统一负责，组织各有关部门和全社会做好发展农业和为发展农业服务的各项工作。国务院农业行政主管部门主管全国农业和农村经济发展工作，国务院林业行政主管部门和其他有关部门在各自的职责范围内，负责有关的农业和农村经济发展工作。县级以上地方人民政府各农业行政主管部门负责本行政区域内的种植业、畜牧业、渔业等农业和农村经济发展工作，林业行政主管部门负责本行政区域内的林业工作。县级以上地方人民政府其他有关部门在各自的职责范围内，负责本行政区域内有关的为农业生产经营服务的工作。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:10","policy","中华人民共和国农业法 (第11部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","制度。鼓励和扶持农民和农业生产经营组织建立为农业生产经营活动服务的互助合作保险组织，鼓励商业性保险公司开展农业保险业务。农业保险实行自愿原则。任何组织和个人不得强制农民和农业生产经营组织参加农业保险。第四十七条 各级人民政府应当采取措施，提高农业防御自然灾害的能力，做好防灾、抗灾和救灾工作，帮助灾民恢复生产，组织生产自救，开展社会互助互济；对没有基本生活保障的灾民给予救济和扶持。第七章　农业科技与农业教育第四十八条 国务院和省级人民政府应当制定农业科技、农业教育发展规划，发展农业科技、教育事业。县级以上人民政府应当按照国家有关规定逐步增加农业科技经费和农业教育经费。国家鼓励、吸引企业等社会力量增加农业科技投入，鼓励农民、农业生产经营组织、企业事业单位等依法举办农业科技、教育事业。第四十九条 国家保护植物新品种、农产品地理标志等知识产权，鼓励和引导农业科研、教育单位加强农业科学技术的基础研究和应用研究，传播和普及农业科学技术知识，加速科技成果转化与产业化，促进农业科学技术进步。国务院有关部门应当组织农业重大关键技术的科技攻关。国家采取措施促进国际农业科技、教育合作与交流，鼓励引进国外先进技术。第五十条 国家扶持农业技术推广事业，建立政府扶持和市场引导相结合，有偿与无偿服务相结合，国家农业技术推广机构和社会力量相结合的农业技术推广体系，促使先进的农业技术尽快应用于农业生产。第五十一条 国家设立的农业技术推广机构应当以农业技术试验示范基地为依托，承担公共所需的关键性技术的推广和示范等公益性职责，为农民和农业生产经营组织提供无偿农业技术服务。县级以上人民政府应当根据农业生产发展需要，稳定和加强农业技术推广队伍，保障农业技术推广机构的工作经费。各级人民政府应当采取措施，按照国家规定保障和改善从事农业技术推广工作的专业科技人员的工作条件、工资待遇和生活条件，鼓励他们为农业服务。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:11","policy","中华人民共和国农业法 (第12部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","需要，稳定和加强农业技术推广队伍，保障农业技术推广机构的工作经费。各级人民政府应当采取措施，按照国家规定保障和改善从事农业技术推广工作的专业科技人员的工作条件、工资待遇和生活条件，鼓励他们为农业服务。第五十二条 农业科研单位、有关学校、农民专业合作社、涉农企业、群众性科技组织及有关科技人员，根据农民和农业生产经营组织的需要，可以提供无偿服务，也可以通过技术转让、技术服务、技术承包、技术咨询和技术入股等形式，提供有偿服务，取得合法收益。农业科研单位、有关学校、农民专业合作社、涉农企业、群众性科技组织及有关科技人员应当提高服务水平，保证服务质量。对农业科研单位、有关学校、农业技术推广机构举办的为农业服务的企业，国家在税收、信贷等方面给予优惠。国家鼓励和支持农民、供销合作社、其他企业事业单位等参与农业技术推广工作。第五十三条 国家建立农业专业技术人员继续教育制度。县级以上人民政府农业行政主管部门会同教育、人事等有关部门制定农业专业技术人员继续教育计划，并组织实施。第五十四条 国家在农村依法实施义务教育，并保障义务教育经费。国家在农村举办的普通中小学校教职工工资由县级人民政府按照国家规定统一发放，校舍等教学设施的建设和维护经费由县级人民政府按照国家规定统一安排。第五十五条 国家发展农业职业教育。国务院有关部门按照国家职业资格证书制度的统一规定，开展农业行业的职业分类、职业技能鉴定工作，管理农业行业的职业资格证书。第五十六条 国家采取措施鼓励农民采用先进的农业技术，支持农民举办各种科技组织，开展农业实用技术培训、农民绿色证书培训和其他就业培训，提高农民的文化技术素质。第八章　农业资源与农业环境保护第五十七条 发展农业和农村经济必须合理利用和保护土地、水、森林、草原、野生动植物等自然资源，合理开发和利用水能、沼气、太阳能、风能等可再生能源和清洁能源，发展生态农业，保护和改善生态环境。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:12","policy","中华人民共和国农业法 (第13部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","农业环境保护第五十七条 发展农业和农村经济必须合理利用和保护土地、水、森林、草原、野生动植物等自然资源，合理开发和利用水能、沼气、太阳能、风能等可再生能源和清洁能源，发展生态农业，保护和改善生态环境。县级以上人民政府应当制定农业资源区划或者农业资源合理利用和保护的区划，建立农业资源监测制度。第五十八条 农民和农业生产经营组织应当保养耕地，合理使用化肥、农药、农用薄膜，增加使用有机肥料，采用先进技术，保护和提高地力，防止农用地的污染、破坏和地力衰退。县级以上人民政府农业行政主管部门应当采取措施，支持农民和农业生产经营组织加强耕地质量建设，并对耕地质量进行定期监测。第五十九条 各级人民政府应当采取措施，加强小流域综合治理，预防和治理水土流失。从事可能引起水土流失的生产建设活动的单位和个人，必须采取预防措施，并负责治理因生产建设活动造成的水土流失。各级人民政府应当采取措施，预防土地沙化，治理沙化土地。国务院和沙化土地所在地区的县级以上地方人民政府应当按照法律规定制定防沙治沙规划，并组织实施。第六十条 国家实行全民义务植树制度。各级人民政府应当采取措施，组织群众植树造林，保护林地和林木，预防森林火灾，防治森林病虫害，制止滥伐、盗伐林木，提高森林覆盖率。国家在天然林保护区域实行禁伐或者限伐制度，加强造林护林。第六十一条 有关地方人民政府，应当加强草原的保护、建设和管理，指导、组织农（牧）民和农（牧）业生产经营组织建设人工草场、饲草饲料基地和改良天然草原，实行以草定畜，控制载畜量，推行划区轮牧、休牧和禁牧制度，保护草原植被，防止草原退化沙化和盐渍化。第六十二条 禁止毁林毁草开垦、烧山开垦以及开垦国家禁止开垦的陡坡地，已经开垦的应当逐步退耕还林、还草。禁止围湖造田以及围垦国家禁止围垦的湿地。已经围垦的，应当逐步退耕还湖、还湿地。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:13","policy","中华人民共和国农业法 (第14部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","原退化沙化和盐渍化。第六十二条 禁止毁林毁草开垦、烧山开垦以及开垦国家禁止开垦的陡坡地，已经开垦的应当逐步退耕还林、还草。禁止围湖造田以及围垦国家禁止围垦的湿地。已经围垦的，应当逐步退耕还湖、还湿地。对在国务院批准规划范围内实施退耕的农民，应当按照国家规定予以补助。第六十三条 各级人民政府应当采取措施，依法执行捕捞限额和禁渔、休渔制度，增殖渔业资源，保护渔业水域生态环境。国家引导、支持从事捕捞业的农（渔）民和农（渔）业生产经营组织从事水产养殖业或者其他职业，对根据当地人民政府统一规划转产转业的农（渔）民，应当按照国家规定予以补助。第六十四条 国家建立与农业生产有关的生物物种资源保护制度，保护生物多样性，对稀有、濒危、珍贵生物资源及其原生地实行重点保护。从境外引进生物物种资源应当依法进行登记或者审批，并采取相应安全控制措施。农业转基因生物的研究、试验、生产、加工、经营及其他应用，必须依照国家规定严格实行各项安全控制措施。第六十五条 各级农业行政主管部门应当引导农民和农业生产经营组织采取生物措施或者使用高效低毒低残留农药、兽药，防治动植物病、虫、杂草、鼠害。农产品采收后的秸秆及其他剩余物质应当综合利用，妥善处理，防止造成环境污染和生态破坏。从事畜禽等动物规模养殖的单位和个人应当对粪便、废水及其他废弃物进行无害化处理或者综合利用，从事水产养殖的单位和个人应当合理投饵、施肥、使用药物，防止造成环境污染和生态破坏。第六十六条 县级以上人民政府应当采取措施，督促有关单位进行治理，防治废水、废气和固体废弃物对农业生态环境的污染。排放废水、废气和固体废弃物造成农业生态环境污染事故的，由环境保护行政主管部门或者农业行政主管部门依法调查处理；给农民和农业生产经营组织造成损失的，有关责任者应当依法赔偿。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:14","policy","中华人民共和国农业法 (第15部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","体废弃物对农业生态环境的污染。排放废水、废气和固体废弃物造成农业生态环境污染事故的，由环境保护行政主管部门或者农业行政主管部门依法调查处理；给农民和农业生产经营组织造成损失的，有关责任者应当依法赔偿。第九章　农民权益保护第六十七条 任何机关或者单位向农民或者农业生产经营组织收取行政、事业性费用必须依据法律、法规的规定。收费的项目、范围和标准应当公布。没有法律、法规依据的收费，农民和农业生产经营组织有权拒绝。任何机关或者单位对农民或者农业生产经营组织进行罚款处罚必须依据法律、法规、规章的规定。没有法律、法规、规章依据的罚款，农民和农业生产经营组织有权拒绝。任何机关或者单位不得以任何方式向农民或者农业生产经营组织进行摊派。除法律、法规另有规定外，任何机关或者单位以任何方式要求农民或者农业生产经营组织提供人力、财力、物力的，属于摊派。农民和农业生产经营组织有权拒绝任何方式的摊派。第六十八条 各级人民政府及其有关部门和所属单位不得以任何方式向农民或者农业生产经营组织集资。没有法律、法规依据或者未经国务院批准，任何机关或者单位不得在农村进行任何形式的达标、升级、验收活动。第六十九条 农民和农业生产经营组织依照法律、行政法规的规定承担纳税义务。税务机关及代扣、代收税款的单位应当依法征税，不得违法摊派税款及以其他违法方法征税。第七十条 农村义务教育除按国务院规定收取的费用外，不得向农民和学生收取其他费用。禁止任何机关或者单位通过农村中小学校向农民收费。第七十一条 国家依法征收农民集体所有的土地，应当保护农民和农村集体经济组织的合法权益，依法给予农民和农村集体经济组织征地补偿，任何单位和个人不得截留、挪用征地补偿费用。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:15","policy","中华人民共和国农业法 (第16部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","单位通过农村中小学校向农民收费。第七十一条 国家依法征收农民集体所有的土地，应当保护农民和农村集体经济组织的合法权益，依法给予农民和农村集体经济组织征地补偿，任何单位和个人不得截留、挪用征地补偿费用。第七十二条 各级人民政府、农村集体经济组织或者村民委员会在农业和农村经济结构调整、农业产业化经营和土地承包经营权流转等过程中，不得侵犯农民的土地承包经营权，不得干涉农民自主安排的生产经营项目，不得强迫农民购买指定的生产资料或者按指定的渠道销售农产品。第七十三条 农村集体经济组织或者村民委员会为发展生产或者兴办公益事业，需要向其成员（村民）筹资筹劳的，应当经成员（村民）会议或者成员（村民）代表会议过半数通过后，方可进行。农村集体经济组织或者村民委员会依照前款规定筹资筹劳的，不得超过省级以上人民政府规定的上限控制标准，禁止强行以资代劳。农村集体经济组织和村民委员会对涉及农民利益的重要事项，应当向农民公开，并定期公布财务账目，接受农民的监督。第七十四条 任何单位和个人向农民或者农业生产经营组织提供生产、技术、信息、文化、保险等有偿服务，必须坚持自愿原则，不得强迫农民和农业生产经营组织接受服务。第七十五条 农产品收购单位在收购农产品时，不得压级压价，不得在支付的价款中扣缴任何费用。法律、行政法规规定代扣、代收税款的，依照法律、行政法规的规定办理。农产品收购单位与农产品销售者因农产品的质量等级发生争议的，可以委托具有法定资质的农产品质量检验机构检验。第七十六条 农业生产资料使用者因生产资料质量问题遭受损失的，出售该生产资料的经营者应当予以赔偿，赔偿额包括购货价款、有关费用和可得利益损失。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:16","policy","中华人民共和国农业法 (第17部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","级发生争议的，可以委托具有法定资质的农产品质量检验机构检验。第七十六条 农业生产资料使用者因生产资料质量问题遭受损失的，出售该生产资料的经营者应当予以赔偿，赔偿额包括购货价款、有关费用和可得利益损失。第七十七条 农民或者农业生产经营组织为维护自身的合法权益，有向各级人民政府及其有关部门反映情况和提出合法要求的权利，人民政府及其有关部门对农民或者农业生产经营组织提出的合理要求，应当按照国家规定及时给予答复。第七十八条 违反法律规定，侵犯农民权益的，农民或者农业生产经营组织可以依法申请行政复议或者向人民法院提起诉讼，有关人民政府及其有关部门或者人民法院应当依法受理。人民法院和司法行政主管机关应当依照有关规定为农民提供法律援助。第十章　农村经济发展第七十九条 国家坚持城乡协调发展的方针，扶持农村第二、第三产业发展，调整和优化农村经济结构，增加农民收入，促进农村经济全面发展，逐步缩小城乡差别。第八十条 各级人民政府应当采取措施，发展乡镇企业，支持农业的发展，转移富余的农业劳动力。国家完善乡镇企业发展的支持措施，引导乡镇企业优化结构，更新技术，提高素质。第八十一条 县级以上地方人民政府应当根据当地的经济发展水平、区位优势和资源条件，按照合理布局、科学规划、节约用地的原则，有重点地推进农村小城镇建设。地方各级人民政府应当注重运用市场机制，完善相应政策，吸引农民和社会资金投资小城镇开发建设，发展第二、第三产业，引导乡镇企业相对集中发展。第八十二条 国家采取措施引导农村富余劳动力在城乡、地区间合理有序流动。地方各级人民政府依法保护进入城镇就业的农村劳动力的合法权益，不得设置不合理限制，已经设置的应当取消。第八十三条 国家逐步完善农村社会救济制度，保障农村五保户、贫困残疾农民、贫困老年农民和其他丧失劳动能力的农民的基本生活。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:17","policy","中华人民共和国农业法 (第18部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","保护进入城镇就业的农村劳动力的合法权益，不得设置不合理限制，已经设置的应当取消。第八十三条 国家逐步完善农村社会救济制度，保障农村五保户、贫困残疾农民、贫困老年农民和其他丧失劳动能力的农民的基本生活。第八十四条 国家鼓励、支持农民巩固和发展农村合作医疗和其他医疗保障形式，提高农民健康水平。第八十五条 国家扶持贫困地区改善经济发展条件，帮助进行经济开发。省级人民政府根据国家关于扶持贫困地区的总体目标和要求，制定扶贫开发规划，并组织实施。各级人民政府应当坚持开发式扶贫方针，组织贫困地区的农民和农业生产经营组织合理使用扶贫资金，依靠自身力量改变贫穷落后面貌，引导贫困地区的农民调整经济结构、开发当地资源。扶贫开发应当坚持与资源保护、生态建设相结合，促进贫困地区经济、社会的协调发展和全面进步。第八十六条 中央和省级财政应当把扶贫开发投入列入年度财政预算，并逐年增加，加大对贫困地区的财政转移支付和建设资金投入。国家鼓励和扶持金融机构、其他企业事业单位和个人投入资金支持贫困地区开发建设。禁止任何单位和个人截留、挪用扶贫资金。审计机关应当加强扶贫资金的审计监督。第十一章　执法监督第八十七条 县级以上人民政府应当采取措施逐步完善适应社会主义市场经济发展要求的农业行政管理体制。县级以上人民政府农业行政主管部门和有关行政主管部门应当加强规划、指导、管理、协调、监督、服务职责，依法行政，公正执法。县级以上地方人民政府农业行政主管部门应当在其职责范围内健全行政执法队伍，实行综合执法，提高执法效率和水平。第八十八条 县级以上人民政府农业行政主管部门及其执法人员履行执法监督检查职责时，有权采取下列措施：（一）要求被检查单位或者个人说明情况，提供有关文件、证照、资料；（二）责令被检查单位或者个人停止违反本法的行为，履行法定义务。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:157:chunk:18","policy","中华人民共和国农业法 (第19部分)","中华人民共和国农业法","2003-03-01","2020-12-10","2024-01-19 14:23:00","1","19","20","policy:157","政府农业行政主管部门及其执法人员履行执法监督检查职责时，有权采取下列措施：（一）要求被检查单位或者个人说明情况，提供有关文件、证照、资料；（二）责令被检查单位或者个人停止违反本法的行为，履行法定义务。农业行政执法人员在履行监督检查职责时，应当向被检查单位或者个人出示行政执法证件，遵守执法程序。有关单位或者个人应当配合农业行政执法人员依法执行职务，不得拒绝和阻碍。第八十九条 农业行政主管部门与农业生产、经营单位必须在机构、人员、财务上彻底分离。农业行政主管部门及其工作人员不得参与和从事农业生产经营活动。第十二章　法律责任第九十条 违反本法规定，侵害农民和农业生产经营组织的土地承包经营权等财产权或者其他合法权益的，应当停止侵害，恢复原状；造成损失、损害的，依法承担赔偿责任。国家工作人员利用职务便利或者以其他名义侵害农民和农业生产经营组织的合法权益的，应当赔偿损失，并由其所在单位或者上级主管机关给予行政处分。第九十一条 违反本法第十九条、第二十五条、第六十二条、第七十一条规定的，依照相关法律或者行政法规的规定予以处罚。第九十二条 有下列行为之一的，由上级主管机关责令限期归还被截留、挪用的资金，没收非法所得，并由上级主管机关或者所在单位给予直接负责的主管人员和其他直接责任人员行政处分；构成犯罪的，依法追究刑事责任：（一）违反本法第三十三条第三款规定，截留、挪用粮食收购资金的；（二）违反本法第三十九条第二款规定，截留、挪用用于农业的财政资金和信贷资金的；（三）违反本法第八十六条第三款规定，截留、挪用扶贫资金的。","https://www.shggzy.com/zhfgfl/231484","22/12/2025 13:59:42","22/12/2025 13:59:42"
